start_time	end_time	syllable
204.159462	204.303692	['Y', 'UW1']
204.303692	206.755615	['F', 'EY1', 'L']
207.621	208.197923	['AY1']
208.197923	208.486385	['B', 'IH0']
208.486385	209.928692	['L', 'IY1', 'V']
209.928692	210.217154	['IH0', 'N']
210.217154	210.649846	['EY1', 'N']
210.649846	213.246	['JH', 'AH0', 'L', 'Z']
213.390231	214.255615	['S', 'AH1', 'M']
213.390231	214.255615	['TH', 'IH0', 'NG']
214.255615	214.688308	['G', 'UH1', 'D']
214.688308	214.832538	['IH0', 'N']
214.832538	215.697923	['EH1', 'V']
215.697923	215.842154	['R', 'IY0']
215.842154	216.419077	['TH', 'IH2', 'NG']
216.419077	216.996	['AY1']
216.996	218.149846	['S', 'IY1']
218.294077	218.582538	['AY1']
218.582538	218.871	['B', 'IH0']
218.871	219.303692	['L', 'IY1', 'V']
219.303692	219.447923	['IH0', 'N']
219.447923	219.880615	['EY1', 'N']
219.880615	222.044077	['JH', 'AH0', 'L', 'Z']
222.765231	223.197923	['W', 'EH1', 'N']
223.197923	223.486385	['AY1']
223.486385	223.774846	['N', 'OW1']
223.774846	224.063308	['DH', 'AH0']
224.063308	225.072923	['T', 'AY1', 'M']
225.072923	225.361385	['IH1', 'Z']
225.361385	225.794077	['R', 'AY1', 'T']
225.794077	226.371	['F', 'AO1', 'R']
226.371	226.947923	['M', 'IY1']
226.947923	227.669077	['AY1', 'L']
227.669077	228.390231	['K', 'R', 'AO1', 'S']
228.390231	228.534462	['DH', 'AH0']
228.534462	230.986385	['S', 'T', 'R', 'IY1', 'M']
231.419077	232.140231	['AY1']
232.140231	233.149846	['HH', 'AE1', 'V']
233.149846	233.294077	['AH0']
233.294077	235.457538	['D', 'R', 'IY1', 'M']
236.178692	236.755615	['AY1', 'L']
236.755615	237.765231	['K', 'R', 'AO1', 'S']
237.765231	237.909462	['DH', 'AH0']
237.909462	240.361385	['S', 'T', 'R', 'IY1', 'M']
240.649846	241.515231	['AY1']
241.515231	242.380615	['HH', 'AE1', 'V']
242.380615	242.669077	['AH0']
242.669077	245.409462	['D', 'R', 'IY1', 'M']
